       32.7328  -1.33092e-09  -1.73222e-10  -2.86939e-05   4.76325e-06  -2.75318e-12  -2.45241e-11       25.4474       2.29261       5.76009      -0.64676      0.123883      0.011052   2.98179e-06  -6.67137e-07     0.0531458
       33.0328  -1.34672e-09   6.83832e-11  -2.80287e-05  -3.09097e-07  -3.81156e-12  -2.45241e-11       25.4488      -2.28808       5.69656      0.431199      0.123846    -0.0113007   2.90134e-06   1.27326e-07     0.0531458
       33.2328  -1.33304e-09   6.83832e-11  -2.80906e-05  -3.09097e-07  -3.82112e-12  -2.45241e-11       24.5434      -2.23906       5.87737      0.472836      0.121586    -0.0113007    2.9268e-06   1.27326e-07     0.0531458
       33.4328  -1.31601e-09   1.01938e-10  -2.81524e-05  -3.09097e-07  -3.83067e-12  -2.45241e-11       23.6576      -2.19004       6.07483      0.514473      0.119326    -0.0113007   2.92344e-06  -1.60133e-07     0.0531458
       33.6328  -1.29562e-09   1.01938e-10  -2.82142e-05  -3.09097e-07  -3.84023e-12  -2.45241e-11       22.7914      -2.14101       6.28895      0.556109      0.117065    -0.0113007   2.89142e-06  -1.60133e-07     0.0531458
        40.316    -6.025e-10   1.00969e-10  -3.02799e-05  -3.09097e-07   1.02322e-10  -2.45241e-11       5.03059     -0.505947       23.0207       1.94744     0.0608675   -0.00549928   1.78247e-06  -1.68281e-07     0.0531458
        40.516  -5.82307e-10   1.00969e-10  -3.03418e-05  -3.09097e-07   1.02313e-10  -2.45241e-11       4.83821     -0.455995        23.808       1.98908     0.0597677   -0.00549928   1.74882e-06  -1.68281e-07     0.0531458
        40.716  -5.62113e-10   1.00969e-10  -3.04036e-05  -3.09097e-07   1.02303e-10  -2.45241e-11        4.6658     -0.406042       24.6119       2.03072     0.0586678   -0.00549928   1.71516e-06  -1.68281e-07     0.0531458
        40.916  -5.41919e-10   1.00969e-10  -3.04654e-05  -3.09097e-07   1.02294e-10  -2.45241e-11       4.51337      -0.35609       25.4325       2.07235      0.057568   -0.00549928    1.6815e-06  -1.68281e-07     0.0531458
        40.916  -5.41919e-10   1.00969e-10  -3.04654e-05  -3.09097e-07   1.02294e-10  -2.45241e-11       4.51337      -0.35609       25.4325       2.07235      0.057568   -0.00549928    1.6815e-06  -1.68281e-07     0.0531458
